gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1763580835																										OBS432252192										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS432252192	OBS432252192		obsr750419													PRESENT																			2001-05-25T00:00:00				2001	5	25												SOUTH_AMERICA				EC	Galápagos			Isla Bartolome									-0.284871	-90.55391																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:19:08.798Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:19:08.798Z	2022-03-02T17:41:33.833Z	false										EN	
1763576449																										OBS432243519										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS432243519	OBS432243519		obsr750419		3											PRESENT																			2001-05-22T00:00:00				2001	5	22												SOUTH_AMERICA				EC	Galápagos			Floreana--Post Office Bay									-1.236016	-90.44947																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:14:15.966Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:14:15.966Z	2022-03-02T17:41:33.833Z	false										EN	
1762844977																										OBS431498435										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS431498435	OBS431498435		obsr430767		40											PRESENT																			2007-03-27T00:00:00				2007	3	27												SOUTH_AMERICA				EC	Galápagos			Isla Isabela									-0.80106	-91.12871																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:01:01.861Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:01:01.861Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.1_1	Isabela	ECU.9.1.2_1	Tomas De Berlanga (Santo Tomas)	EN	
1757783875																										OBS426031397										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS426031397	OBS426031397		obsr323538													PRESENT																			2007-06-26T00:00:00				2007	6	26												SOUTH_AMERICA				EC	Galápagos			Isla Isabela									-0.80106	-91.12871																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:01:14.781Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:01:14.781Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.1_1	Isabela	ECU.9.1.2_1	Tomas De Berlanga (Santo Tomas)	EN	
1757440328																										OBS425691578										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS425691578	OBS425691578		obsr795710													PRESENT																			2008-08-11T00:00:00				2008	8	11												SOUTH_AMERICA				EC	Galápagos			Isla Santiago									-0.264358	-90.715485																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:19:28.586Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:19:28.586Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.3_1	Santa Cruz	ECU.9.3.1_1	Bellavista	EN	
1757434964																										OBS425690243										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS425690243	OBS425690243		obsr795710													PRESENT																			2008-08-07T00:00:00				2008	8	7												SOUTH_AMERICA				EC	Galápagos			Isla Floreana									-1.3	-90.4333																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:18:19.769Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:18:19.769Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.2_1	San Cristóbal	ECU.9.2.2_1	Isla Santa Mara (Floreana) (Cab.	EN	
1756682892																										OBS424684533										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS424684533	OBS424684533		obsr190782													PRESENT																			2008-06-20T00:00:00				2008	6	20												SOUTH_AMERICA				EC	Galápagos			Isla Bartolome									-0.284871	-90.55391																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:03:11.140Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:03:11.140Z	2022-03-02T17:41:33.833Z	false										EN	
1756681478																										OBS424684504										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS424684504	OBS424684504		obsr190782		5											PRESENT																			2008-06-18T00:00:00				2008	6	18												SOUTH_AMERICA				EC	Galápagos			Floreana--Post Office Bay									-1.236016	-90.44947																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:14:49.801Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:14:49.801Z	2022-03-02T17:41:33.833Z	false										EN	
1755825124																										OBS423740456										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS423740456	OBS423740456		obsr787249		11											PRESENT																			2007-12-31T00:00:00				2007	12	31												SOUTH_AMERICA				EC	Galápagos			Isabela Island--off the coast									-0.536777	-91.15889																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:02:54.291Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:02:54.291Z	2022-03-02T17:41:33.833Z	false										EN	
1755793341																										OBS423737463										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS423737463	OBS423737463		obsr787249		4											PRESENT																			2007-12-30T00:00:00				2007	12	30												SOUTH_AMERICA				EC	Galápagos			off coast of Bartolome Island									-0.292123	-90.552795																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:20:20.237Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:20:20.237Z	2022-03-02T17:41:33.833Z	false										EN	
1752221998																										OBS420011673										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS420011673	OBS420011673		obsr344640													PRESENT																			2008-04-25T00:00:00				2008	4	25																EC	Galápagos			Galapagos Islands--entire area (*historical checklists only; please use a more precise location when possible)									-0.478779	-90.62516																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:17:53.689Z								COORDINATE_ROUNDED		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:17:53.689Z	2022-03-02T17:41:33.833Z	false										EN	
1749874691																										OBS417225178										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS417225178	OBS417225178		obsr528662		1											PRESENT																			2006-05-09T00:00:00				2006	5	9												SOUTH_AMERICA				EC	Galápagos			Isla Pinzon									-0.610931	-90.665535																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:18:57.892Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:18:57.892Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.3_1	Santa Cruz	ECU.9.3.3_1	Santa Rosa	EN	
1749542358																										OBS416776333										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS416776333	OBS416776333		obsr351675													PRESENT																			2010-12-12T00:00:00				2010	12	12												SOUTH_AMERICA				EC	Galápagos			Puerto Vilamil									-0.955296	-90.99237																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:19:48.591Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:19:48.591Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.1_1	Isabela	ECU.9.1.2_1	Tomas De Berlanga (Santo Tomas)	EN	
1749539956																										OBS416778407										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS416778407	OBS416778407		obsr351675													PRESENT																			2010-12-20T00:00:00				2010	12	20												SOUTH_AMERICA				EC	Galápagos			Isla Bartolome									-0.284871	-90.55391																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:02:36.579Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:02:36.579Z	2022-03-02T17:41:33.833Z	false										EN	
1749528271																										OBS416775805										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS416775805	OBS416775805		obsr351675													PRESENT																			2010-12-19T00:00:00				2010	12	19												SOUTH_AMERICA				EC	Galápagos			Isabela--Tagus Cove									-0.262298	-91.37226																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:00:32.684Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:00:32.684Z	2022-03-02T17:41:33.833Z	false										EN	
1748752503																										OBS415891173										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS415891173	OBS415891173		obsr278343													PRESENT																			2003-01-11T00:00:00				2003	1	11												SOUTH_AMERICA				EC	Galápagos			Isla Fernandina									-0.379712	-91.50169																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:00:53.128Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:00:53.128Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.1_1	Isabela	ECU.9.1.2_1	Tomas De Berlanga (Santo Tomas)	EN	
1748752384																										OBS415891175										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS415891175	OBS415891175		obsr278343													PRESENT																			2006-03-16T00:00:00				2006	3	16												SOUTH_AMERICA				EC	Galápagos			Isla Fernandina									-0.379712	-91.50169																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:18:28.679Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:18:28.679Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.1_1	Isabela	ECU.9.1.2_1	Tomas De Berlanga (Santo Tomas)	EN	
1748723801																										OBS415846619										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS415846619	OBS415846619		obsr177090													PRESENT																			2010-10-12T00:00:00				2010	10	12												SOUTH_AMERICA				EC	Galápagos			Santa Cruz--Galapagos Safari Camp									-0.631229	-90.435356																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:19:26.096Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:19:26.096Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.3_1	Santa Cruz	ECU.9.3.3_1	Santa Rosa	EN	
1707232672																										OBS416624269										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS416624269	OBS416624269		obsr3421		1											PRESENT																			2009-01-27T00:00:00				2009	1	27												SOUTH_AMERICA				EC	Galápagos			Floreana--Punta Cormorant									-1.226127	-90.42834																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:13:55.275Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:13:55.275Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.2_1	San Cristóbal	ECU.9.2.2_1	Isla Santa Mara (Floreana) (Cab.	EN	
150352662																										OBS47725665										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS47725665	OBS47725665		obsr127114		5											PRESENT																			2006-06-15T00:00:00				2006	6	15												SOUTH_AMERICA				EC	Galápagos			Santa Cruz--Puerto Ayora									-0.742329	-90.31457																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T14:56:54.259Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T14:56:54.259Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.3_1	Santa Cruz	ECU.9.3.2_1	Puerto Ayora	EN	
150352560																										OBS45665238										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS45665238	OBS45665238		obsr19103													PRESENT																			2001-01-14T00:00:00				2001	1	14												SOUTH_AMERICA				EC	Galápagos			Isla Bartolome									-0.284871	-90.55391																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:13:32.217Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:13:32.217Z	2022-03-02T17:41:33.833Z	false										EN	
1412017342																										OBS72723825										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS72723825	OBS72723825		obsr26981													PRESENT																			1999-07-06T00:00:00				1999	7	6												SOUTH_AMERICA				EC	Galápagos			Galapagos - Bartholomew									-0.284957	-90.547775																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T15:14:36.421Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T15:14:36.421Z	2022-03-02T17:41:33.833Z	false										EN	
1412017257																										OBS72723751										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS72723751	OBS72723751		obsr26981													PRESENT																			1999-07-05T00:00:00				1999	7	5												SOUTH_AMERICA				EC	Galápagos			Galapagos - Isabella									-0.619342	-91.05194																																																	avibase-ACAA25BF	Spheniscus mendiculus Sundevall, 1871								Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae		Spheniscus	Spheniscus			mendiculus			SPECIES		Galapagos Penguin		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	EC	2023-01-24T14:55:02.737Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	5229383	5229383	1	44	212	7190978	5284	2481654		5229383	Spheniscus mendiculus	Spheniscus mendiculus Sundevall, 1871	Spheniscus mendiculus		DWC_ARCHIVE	2023-01-24T14:55:02.737Z	2022-03-02T17:41:33.833Z	false		ECU	Ecuador	ECU.9_1	Galápagos	ECU.9.1_1	Isabela	ECU.9.1.2_1	Tomas De Berlanga (Santo Tomas)	EN	
